0,2.724150828974251
1,2.7603345152520578
2,2.8135336683554395
3,2.885459009227408
4,2.978412176331551
5,3.0949467742108085
6,3.2373694481195985
7,3.4071199278085036
8,3.6041001121055696
9,3.8260396900167306
10,4.067982323259568
11,4.321960162093672
12,4.576913404852543
13,4.8189203506368985
14,5.031835230759262
14.999999999999998,5.1984807038218594
16,5.302602392431343
17,5.331857143893709
18,5.282149284827461
18.999999999999996,5.163530918978704
20,5.007206185617275
21,4.870777467725748
22,4.8335340590161096
22.999999999999996,4.970186405592546
24,5.307405150244493
25,5.79830053315777
26,6.338986351553523
27,6.806404365616328
28,7.093250996341182
29.000000000000004,7.1401680125014435
29.999999999999996,6.9750474714343405
31,6.760118292706126
32,6.801143043955912
33,7.3940748611731
34,8.543805963410332
35,9.926032951393406
36,11.101380972553873
37,11.698404867476759
37.99999999999999,11.570433736216195
39,11.068315823317818
40,11.416791437965218
40.99999999999999,14.170881615720045
42,19.4140685478736
43,25.98686071289262
44,32.595194661302344
45,38.05528827858197
45.99999999999999,41.34354044293745
47,41.70330702731722
48,38.775479855268436
49,32.70253573097661
50,24.174192455448434
50.99999999999999,14.443986107837024
52,5.988202831306603
53,7.0838403808857215
54,12.187373741797009
55,14.644045500081784
56,13.858470949322113
57,10.42478436673229
58.00000000000001,5.857329400120711
58.99999999999999,4.026915986833656
59.99999999999999,6.654879227248171
61,8.485988981301295
62,8.147107836714442
63,6.018584579808495
64,3.843344614863841
65,4.494813409993239
66,6.192451454204903
66.99999999999999,6.585172736669464
68,5.3903492416953105
69,3.7111387137037326
70,3.9505301400509727
71,5.481843620612128
72,6.10137840044105
73,5.269778826332332
74,3.7128950334214523
75,3.455485588605027
75.99999999999999,4.689727260760039
77,5.353070520210889
78,4.773981721243506
79,3.57885919615038
80,3.4357700749042657
81,4.401938374625642
81.99999999999999,4.810706845880299
83,4.085176948223527
84,2.866059882038393
85,2.8916651569622864
86,3.911842337971005
87,4.250991699075867
88,3.5281606133126373
89.00000000000001,2.5233919368720943
90,2.8088355657567465
91,3.7189941492523078
91.99999999999999,3.8882342642423926
92.99999999999999,3.1860097766332838
94,2.5600352548603325
95,3.0862405543407228
96,3.7881238695096933
97,3.701158007426569
98,2.900954312932439
99.00000000000001,2.4551820708791134
100,3.107621080689921
101,3.7060471108904114
101.99999999999999,3.522340454036888
102.99999999999999,2.8304868023762215
104,2.715393235541259
105.00000000000001,3.4061368419337534
106,3.7864764611003054
107,3.325108302886818
108,2.4782785736930366
108.99999999999999,2.7207225840960625
110,3.89527996416175
111,4.570604539683676
112,4.196797932986387
113,3.024385501403374
114,2.4396624620872283
115,3.555370993236775
116.00000000000001,4.722598842095274
117,4.948834642883037
117.99999999999999,4.167886949564939
119,3.1611486967316402
119.99999999999999,3.5201187267151965
121,4.986598774929863
122,6.161269767978367
123.00000000000001,6.513963006871341
124,6.174829166872243
124.99999999999999,5.739059146584955
126,5.827938844714204
127.00000000000001,6.383153138622598
128,6.8607426064410255
129,6.976716988518591
130,6.948108100461305
131.00000000000003,7.260714753209519
132,8.070497731941057
133,8.948907854809725
133.99999999999997,9.333473622045748
135,8.987038832408127
136,8.326496090240617
137,8.661688352139725
138,11.144495109557774
139,15.259437047577613
140,19.89272681623867
140.99999999999997,24.186923564345182
142,27.554020258866387
143,29.62571021949172
144,30.231821982330423
145,29.379070663747076
146,27.219820813648234
147.00000000000003,24.01222572262787
148,20.07727389895202
149,15.759353857410439
150,11.39830905139948
151,7.331661049496117
151.99999999999997,4.028377690432513
153,2.7990685882634665
154,4.131121580155873
155,5.783184795799336
156,7.018412207675838
156.99999999999997,7.749323391719463
158,8.015736387054229
159,7.894769435669927
160,7.474744377571637
160.99999999999997,6.843388821247162
162,6.0815642080979915
163,5.26023721055949
163.99999999999997,4.439819436709959
165,3.6713927205146772
166,2.999293662870464
167.00000000000003,2.4635160394229265
168,2.097202312894288
169,1.9124354675716422
170,1.8828680348476525
171,1.9523858734101052
172,2.0656453955548346
173,2.1854603214542876
174,2.2919020176149605
174.99999999999997,2.376093858184151
176,2.435197633842364
177,2.469352573441594
178.00000000000003,2.4799579770121687
179,2.4687437143991713
180,2.43729299229054
181,2.386835293821514
182,2.318217495117777
183,2.232016183332913
183.99999999999997,2.1287950186782587
185,2.0095526099868297
185.99999999999997,1.8764622735359768
187.00000000000003,1.734084793552588
188,1.5913103108985425
189,1.4641307164108168
190,1.3781188126344837
191,1.3660317824197366
192,1.4546073097819698
193,1.6481708579283
194,1.9284071071348334
194.99999999999997,2.2671705212321385
196,2.6352756997871927
196.99999999999997,3.0041935328792206
198.00000000000003,3.3451096843007697
199,3.6280380964358065
200,3.821732618506832
201.00000000000003,3.894508677053384
202,3.8160216773675537
203,3.5602167304381065
203.99999999999997,3.1103172792436817
205,2.469766895263082
205.99999999999997,1.7021986415777786
206.99999999999997,1.1609529010750916
208,1.694076269118795
209,2.9495707159981865
210.00000000000003,4.4150135512508015
211,5.910974761647593
212,7.31738923634774
213,8.524808783726979
214,9.432326882298378
214.99999999999997,9.95495253610286
216,10.033406228606832
217,9.643671923925075
217.99999999999997,8.804490558365426
219.00000000000003,7.581499661545075
220,6.0878874502619365
221.00000000000003,4.484892699837846
222,2.997522271468648
223,1.9872558848242268
224,1.856720659629669
225,2.2412427736689744
226,2.5455717823185604
226.99999999999997,2.5868130109434175
228,2.390827427102192
228.99999999999997,2.0700678597885496
230,1.7609304668261174
231.00000000000003,1.5541604772364712
232.00000000000003,1.4447197889841212
233,1.3823841305952704
234,1.358492328019719
235,1.3933079662666068
235.99999999999997,1.4558568194728536
237.00000000000003,1.455182884995752
238,1.311419507906497
239,1.0173959784151752
239.99999999999997,0.6873713327696744
241.00000000000003,0.6094954996091321
242,0.8094311648031978
243,0.9536723379652232
244,0.9169582998686198
244.99999999999997,0.7781423425990469
246.00000000000003,0.7785999798412488
247,0.9828258278360188
248,1.147335898181478
248.99999999999997,1.0979244570259825
249.99999999999997,0.8178560071052952
251,0.5018294473079096
252,0.6330617366178477
253,0.9703774293169268
254.00000000000003,1.1366441998139143
255.00000000000003,1.0723747395397885
256,0.8941741741369419
257,0.8217740023485847
258,0.8960033157247862
258.99999999999994,0.9274307514812474
260,0.8473136805518211
261,0.8028341112153125
262.00000000000006,0.9328451027585045
263,1.0825429276986147
264,1.0677726484100605
265,0.8818710152290594
266,0.7323339814007919
267,0.8290790825141128
267.99999999999994,0.9666855565285988
